UPDATE,PENDFRND,25,82,8068,1394283322647880000,1394283322709584000,1,I,InviteFriends
UPDATE,PENDFRND,33,82,1962,1394283325195588000,1394283325255865000,1,I,InviteFriends
UPDATE,PENDFRND,59,82,438,1394283332030455000,1394283332120852000,1,I,InviteFriends
UPDATE,ACCEPTFRND,61,82,1320,1394283332385203000,1394283332451508000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,61,82,151,1394283332385203000,1394283332451508000,1,I,AcceptFriend
UPDATE,PENDFRND,61,82,151,1394283332385203000,1394283332451508000,-1,D,AcceptFriend
UPDATE,PENDFRND,62,82,120,1394283332452567000,1394283332522391000,1,I,InviteFriends
UPDATE,ACCEPTFRND,84,82,812,1394283336389255000,1394283336500883000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,84,82,811,1394283336389255000,1394283336500883000,-1,D,Unfriendfriend
UPDATE,PENDFRND,88,82,4163,1394283336811007000,1394283336879759000,1,I,InviteFriends
UPDATE,ACCEPTFRND,134,82,128,1394283347230097000,1394283347460313000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,134,82,127,1394283347230097000,1394283347460313000,-1,D,Unfriendfriend
UPDATE,PENDFRND,140,82,183,1394283348575489000,1394283348611248000,-1,D,RejectFriend
UPDATE,PENDFRND,141,82,7004,1394283348612340000,1394283348620534000,1,I,InviteFriends
UPDATE,PENDFRND,154,82,2636,1394283351715923000,1394283351816596000,1,I,InviteFriends
UPDATE,ACCEPTFRND,157,82,5670,1394283351945308000,1394283352094702000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,157,82,5668,1394283351945308000,1394283352094702000,-1,D,Unfriendfriend
UPDATE,PENDFRND,165,82,1441,1394283353815224000,1394283353923700000,1,I,InviteFriends
UPDATE,PENDFRND,173,82,466,1394283356976467000,1394283357019322000,-1,D,RejectFriend
UPDATE,PENDFRND,175,82,4275,1394283357541637000,1394283357685461000,1,I,InviteFriends
UPDATE,ACCEPTFRND,176,82,789,1394283357690945000,1394283357718813000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,176,82,788,1394283357690945000,1394283357718813000,-1,D,Unfriendfriend
UPDATE,PENDFRND,191,82,2625,1394283359037141000,1394283359202167000,1,I,InviteFriends
UPDATE,PENDFRND,222,82,473,1394283366133190000,1394283366136866000,1,I,InviteFriends
