UPDATE,PENDFRND,2,36,7278,1394283318345093000,1394283318557551000,1,I,InviteFriends
UPDATE,PENDFRND,6,36,722,1394283318572440000,1394283318676482000,1,I,InviteFriends
UPDATE,PENDFRND,29,36,233,1394283320828148000,1394283320940198000,1,I,InviteFriends
UPDATE,PENDFRND,37,36,26,1394283322131092000,1394283322184874000,1,I,InviteFriends
UPDATE,PENDFRND,46,36,1553,1394283322818220000,1394283322843216000,1,I,InviteFriends
UPDATE,ACCEPTFRND,49,36,170,1394283324045048000,1394283324060477000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,49,36,171,1394283324045048000,1394283324060477000,-1,D,Unfriendfriend
UPDATE,PENDFRND,63,36,1489,1394283326636123000,1394283326656430000,1,I,InviteFriends
UPDATE,PENDFRND,94,36,57,1394283332526099000,1394283332561813000,1,I,InviteFriends
UPDATE,ACCEPTFRND,103,36,1844,1394283334216406000,1394283334236185000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,103,36,1842,1394283334216406000,1394283334236185000,-1,D,Unfriendfriend
UPDATE,PENDFRND,131,36,47,1394283340673089000,1394283340702055000,1,I,InviteFriends
UPDATE,PENDFRND,151,36,831,1394283345273053000,1394283345447120000,1,I,InviteFriends
UPDATE,ACCEPTFRND,158,36,129,1394283345661601000,1394283345755187000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,158,36,128,1394283345661601000,1394283345755187000,-1,D,Unfriendfriend
UPDATE,PENDFRND,168,36,40,1394283348570672000,1394283348597952000,1,I,InviteFriends
UPDATE,ACCEPTFRND,173,36,108,1394283349390244000,1394283349425497000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,173,36,106,1394283349390244000,1394283349425497000,-1,D,Unfriendfriend
UPDATE,PENDFRND,205,36,21,1394283356845913000,1394283356923025000,1,I,InviteFriends
UPDATE,PENDFRND,227,36,728,1394283363074166000,1394283363227381000,1,I,InviteFriends
UPDATE,PENDFRND,232,36,2383,1394283363916922000,1394283363973942000,1,I,InviteFriends
UPDATE,ACCEPTFRND,244,36,76,1394283367941540000,1394283368141799000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,244,36,75,1394283367941540000,1394283368141799000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,287,36,2910,1394283379189263000,1394283379286777000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,287,36,124,1394283379189263000,1394283379286777000,1,I,AcceptFriend
UPDATE,PENDFRND,287,36,124,1394283379189263000,1394283379286777000,-1,D,AcceptFriend
UPDATE,PENDFRND,290,36,1016,1394283379786854000,1394283379844194000,1,I,InviteFriends
UPDATE,ACCEPTFRND,331,36,87,1394283389972065000,1394283390137352000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,331,36,85,1394283389972065000,1394283390137352000,-1,D,Unfriendfriend
UPDATE,PENDFRND,334,36,6876,1394283390547497000,1394283390565596000,1,I,InviteFriends
UPDATE,PENDFRND,336,36,3734,1394283390962830000,1394283391126755000,1,I,InviteFriends
UPDATE,PENDFRND,381,36,1257,1394283405582253000,1394283405638472000,1,I,InviteFriends
UPDATE,PENDFRND,386,36,380,1394283406034866000,1394283406142745000,1,I,InviteFriends
UPDATE,PENDFRND,394,36,67,1394283408415222000,1394283408443201000,1,I,InviteFriends
UPDATE,ACCEPTFRND,403,36,6444,1394283411075998000,1394283411109544000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,403,36,34,1394283411075998000,1394283411109544000,1,I,AcceptFriend
UPDATE,PENDFRND,403,36,34,1394283411075998000,1394283411109544000,-1,D,AcceptFriend
UPDATE,PENDFRND,414,36,540,1394283414205523000,1394283414223300000,1,I,InviteFriends
UPDATE,ACCEPTFRND,415,36,485,1394283414223894000,1394283414267640000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,415,36,486,1394283414223894000,1394283414267640000,-1,D,Unfriendfriend
UPDATE,PENDFRND,421,36,5830,1394283415020970000,1394283415032174000,1,I,InviteFriends
UPDATE,ACCEPTFRND,459,36,326,1394283423958194000,1394283424107087000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,459,36,325,1394283423958194000,1394283424107087000,-1,D,Unfriendfriend
UPDATE,PENDFRND,462,36,23,1394283424290179000,1394283424383111000,1,I,InviteFriends
UPDATE,ACCEPTFRND,467,36,105,1394283425778750000,1394283425845913000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,467,36,16,1394283425778750000,1394283425845913000,1,I,AcceptFriend
UPDATE,PENDFRND,467,36,16,1394283425778750000,1394283425845913000,-1,D,AcceptFriend
UPDATE,PENDFRND,469,36,84,1394283426054580000,1394283426118084000,-1,D,RejectFriend
UPDATE,PENDFRND,484,36,3076,1394283430140194000,1394283430150996000,1,I,InviteFriends
UPDATE,PENDFRND,506,36,524,1394283435529680000,1394283435549033000,1,I,InviteFriends
UPDATE,PENDFRND,555,36,211,1394283449790172000,1394283449844532000,-1,D,RejectFriend
UPDATE,PENDFRND,565,36,28,1394283452324191000,1394283452460324000,1,I,InviteFriends
UPDATE,ACCEPTFRND,569,36,2058,1394283452640529000,1394283452700071000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,569,36,2060,1394283452640529000,1394283452700071000,-1,D,Unfriendfriend
UPDATE,PENDFRND,591,36,9629,1394283457916309000,1394283458012538000,1,I,InviteFriends
UPDATE,PENDFRND,594,36,1652,1394283458666644000,1394283458717389000,1,I,InviteFriends
UPDATE,PENDFRND,597,36,156,1394283459056723000,1394283459098221000,-1,D,RejectFriend
UPDATE,PENDFRND,634,36,547,1394283467037597000,1394283467094684000,1,I,InviteFriends
UPDATE,ACCEPTFRND,643,36,86,1394283469016683000,1394283469065172000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,643,36,88,1394283469016683000,1394283469065172000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,648,36,978,1394283469733995000,1394283469788638000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,648,36,979,1394283469733995000,1394283469788638000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,665,36,0,1394283471389161000,1394283471472012000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,665,36,8,1394283471389161000,1394283471472012000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,693,36,262,1394283479921129000,1394283479966875000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,693,36,263,1394283479921129000,1394283479966875000,-1,D,Unfriendfriend
UPDATE,PENDFRND,702,36,152,1394283482395646000,1394283482459048000,1,I,InviteFriends
UPDATE,ACCEPTFRND,726,36,4934,1394283488963977000,1394283489035537000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,726,36,4935,1394283488963977000,1394283489035537000,-1,D,Unfriendfriend
UPDATE,PENDFRND,736,36,606,1394283492726532000,1394283492821009000,1,I,InviteFriends
UPDATE,PENDFRND,738,36,879,1394283493302857000,1394283493311503000,1,I,InviteFriends
UPDATE,PENDFRND,739,36,5682,1394283493312550000,1394283493345413000,1,I,InviteFriends
