UPDATE,PENDFRND,5,80,7662,1394283320023084000,1394283320056113000,1,I,InviteFriends
UPDATE,PENDFRND,6,80,516,1394283320058390000,1394283320208026000,1,I,InviteFriends
UPDATE,ACCEPTFRND,73,80,5254,1394283334039396000,1394283334217034000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,73,80,5256,1394283334039396000,1394283334217034000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,83,80,746,1394283335320686000,1394283335440133000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,83,80,747,1394283335320686000,1394283335440133000,-1,D,Unfriendfriend
UPDATE,PENDFRND,92,80,8034,1394283337037746000,1394283337066699000,1,I,InviteFriends
UPDATE,PENDFRND,115,80,1421,1394283342284213000,1394283342292785000,1,I,InviteFriends
UPDATE,PENDFRND,132,80,7301,1394283344990621000,1394283345046540000,1,I,InviteFriends
UPDATE,PENDFRND,134,80,18,1394283345472028000,1394283345492724000,-1,D,RejectFriend
UPDATE,ACCEPTFRND,137,80,179,1394283345936698000,1394283345976978000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,137,80,178,1394283345936698000,1394283345976978000,-1,D,Unfriendfriend
UPDATE,PENDFRND,144,80,1610,1394283347838559000,1394283347862061000,1,I,InviteFriends
UPDATE,PENDFRND,147,80,1,1394283348619380000,1394283348636299000,-1,D,RejectFriend
UPDATE,PENDFRND,151,80,191,1394283349272434000,1394283349353648000,1,I,InviteFriends
UPDATE,ACCEPTFRND,154,80,1,1394283349803702000,1394283349840791000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,154,80,0,1394283349803702000,1394283349840791000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,159,80,19,1394283350841548000,1394283350889157000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,159,80,17,1394283350841548000,1394283350889157000,-1,D,Unfriendfriend
UPDATE,PENDFRND,179,80,16,1394283355195580000,1394283355209370000,-1,D,RejectFriend
UPDATE,ACCEPTFRND,180,80,3447,1394283355210618000,1394283355238818000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,180,80,9,1394283355210618000,1394283355238818000,1,I,AcceptFriend
UPDATE,PENDFRND,180,80,9,1394283355210618000,1394283355238818000,-1,D,AcceptFriend
UPDATE,PENDFRND,202,80,535,1394283361987851000,1394283362053018000,1,I,InviteFriends
UPDATE,PENDFRND,250,80,155,1394283371904375000,1394283371955326000,1,I,InviteFriends
UPDATE,PENDFRND,252,80,5742,1394283372093796000,1394283372204395000,1,I,InviteFriends
UPDATE,PENDFRND,264,80,27,1394283375118387000,1394283375170058000,1,I,InviteFriends
