UPDATE,PENDFRND,7,41,3467,1394283320023158000,1394283320056793000,1,I,InviteFriends
UPDATE,ACCEPTFRND,15,41,8270,1394283320748559000,1394283320798568000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,15,41,8269,1394283320748559000,1394283320798568000,-1,D,Unfriendfriend
UPDATE,PENDFRND,30,41,3738,1394283324049341000,1394283324061290000,1,I,InviteFriends
UPDATE,PENDFRND,34,41,4054,1394283324198132000,1394283324233346000,1,I,InviteFriends
UPDATE,PENDFRND,67,41,951,1394283331990029000,1394283332017389000,1,I,InviteFriends
UPDATE,PENDFRND,77,41,5802,1394283333216343000,1394283333277786000,1,I,InviteFriends
UPDATE,PENDFRND,93,41,2877,1394283336194269000,1394283336349366000,1,I,InviteFriends
UPDATE,PENDFRND,119,41,18,1394283342408561000,1394283342442294000,1,I,InviteFriends
UPDATE,PENDFRND,120,41,3824,1394283342442657000,1394283342475555000,1,I,InviteFriends
UPDATE,ACCEPTFRND,178,41,433,1394283356436347000,1394283356449077000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,178,41,435,1394283356436347000,1394283356449077000,-1,D,Unfriendfriend
UPDATE,PENDFRND,229,41,256,1394283368147698000,1394283368188382000,1,I,InviteFriends
UPDATE,PENDFRND,247,41,3021,1394283372094121000,1394283372204772000,1,I,InviteFriends
UPDATE,PENDFRND,251,41,71,1394283372748526000,1394283372757308000,1,I,InviteFriends
UPDATE,PENDFRND,252,41,171,1394283372758348000,1394283372781946000,1,I,InviteFriends
UPDATE,ACCEPTFRND,256,41,4658,1394283372978462000,1394283373056939000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,256,41,4657,1394283372978462000,1394283373056939000,-1,D,Unfriendfriend
UPDATE,PENDFRND,266,41,5864,1394283375055062000,1394283375110755000,1,I,InviteFriends
UPDATE,PENDFRND,277,41,111,1394283376896084000,1394283376934224000,-1,D,RejectFriend
UPDATE,PENDFRND,299,41,2193,1394283383916816000,1394283383964916000,1,I,InviteFriends
UPDATE,ACCEPTFRND,301,41,8696,1394283384521490000,1394283384714931000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,301,41,25,1394283384521490000,1394283384714931000,1,I,AcceptFriend
UPDATE,PENDFRND,301,41,25,1394283384521490000,1394283384714931000,-1,D,AcceptFriend
UPDATE,PENDFRND,310,41,39,1394283386592112000,1394283386652323000,1,I,InviteFriends
UPDATE,ACCEPTFRND,317,41,7429,1394283387658695000,1394283387716818000,1,I,AcceptFriend
UPDATE,ACCEPTFRND,317,41,419,1394283387658695000,1394283387716818000,1,I,AcceptFriend
UPDATE,PENDFRND,317,41,419,1394283387658695000,1394283387716818000,-1,D,AcceptFriend
UPDATE,PENDFRND,380,41,44,1394283402122989000,1394283402134766000,-1,D,RejectFriend
UPDATE,PENDFRND,394,41,797,1394283405984235000,1394283406035511000,1,I,InviteFriends
UPDATE,PENDFRND,412,41,931,1394283410967605000,1394283411002496000,1,I,InviteFriends
UPDATE,PENDFRND,419,41,5564,1394283412251959000,1394283412375655000,1,I,InviteFriends
UPDATE,PENDFRND,458,41,1036,1394283420456013000,1394283420626419000,1,I,InviteFriends
UPDATE,PENDFRND,459,41,87,1394283420628926000,1394283420662030000,1,I,InviteFriends
UPDATE,PENDFRND,470,41,2142,1394283422666733000,1394283422737209000,1,I,InviteFriends
UPDATE,PENDFRND,476,41,968,1394283424295304000,1394283424387476000,1,I,InviteFriends
UPDATE,ACCEPTFRND,523,41,7245,1394283434719952000,1394283434772971000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,523,41,7243,1394283434719952000,1394283434772971000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,552,41,184,1394283441992272000,1394283442023807000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,552,41,183,1394283441992272000,1394283442023807000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,557,41,1509,1394283442570720000,1394283442626018000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,557,41,1510,1394283442570720000,1394283442626018000,-1,D,Unfriendfriend
UPDATE,PENDFRND,568,41,1030,1394283444264349000,1394283444407613000,1,I,InviteFriends
UPDATE,ACCEPTFRND,570,41,114,1394283444563030000,1394283444637415000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,570,41,116,1394283444563030000,1394283444637415000,-1,D,Unfriendfriend
UPDATE,PENDFRND,595,41,47,1394283452137766000,1394283452203882000,1,I,InviteFriends
UPDATE,PENDFRND,603,41,558,1394283456046642000,1394283456114620000,1,I,InviteFriends
UPDATE,PENDFRND,634,41,19,1394283464067582000,1394283464105974000,-1,D,RejectFriend
UPDATE,PENDFRND,640,41,932,1394283465998335000,1394283466039669000,1,I,InviteFriends
UPDATE,PENDFRND,655,41,578,1394283469788306000,1394283469831296000,1,I,InviteFriends
UPDATE,ACCEPTFRND,670,41,1875,1394283476242056000,1394283476343490000,-1,D,Unfriendfriend
UPDATE,ACCEPTFRND,670,41,1877,1394283476242056000,1394283476343490000,-1,D,Unfriendfriend
UPDATE,PENDFRND,747,41,10,1394283496625592000,1394283496671163000,1,I,InviteFriends
